GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물주부구분코드,건물주부구분명,건물대지면적,건물건축면적,건물연면적,용적율,건폐율,건축물구조코드,건축물구조명,주요용도코드,주요용도명,세부용도코드,세부용도명,건물용도분류코드,건물용도분류명,건물높이,지상층수,지하층수,허가일자,사용승인일자,데이터기준일자
1986168335174417284800000000,2814010700100540061,2814010700,인천광역시 동구 송림동,1,일반,54-61,12020,2,집합건축물,3,표제부,,,0,주건축물,0,98.82,328.95,0,0,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,0,3,1,1986-04-01,1986-09-25,2023-09-14
1991168316604417024900000000,2814010700100540064,2814010700,인천광역시 동구 송림동,1,일반,54-64,8505,1,일반건축물,2,일반건축물대방,대한예수교장로교회 인천제3교회,,0,주건축물,0,100.93,377.32,0,0,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,0,3,1,1991-03-20,1991-10-12,2023-09-14
1990168349574417181700000000,2814010700100540069,2814010700,인천광역시 동구 송림동,1,일반,54-69,8506,1,일반건축물,2,일반건축물대방,,,0,주건축물,245.9,182.34,810.09,277.72,74.15,21,철근콘크리트구조,Z3000,근린생활시설,Z3000,근린생활시설,2,상업용,0,4,1,1990-02-12,1990-07-10,2023-09-14
1970168283524416829200000000,2814010700100540071,2814010700,인천광역시 동구 송림동,1,일반,54-71,8507,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,43.31,43.31,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,1969-10-21,1970-02-09,2023-09-14
0000168311004416654200000000,2814010700100540072,2814010700,인천광역시 동구 송림동,1,일반,54-72,8508,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,79.54,172.61,0,0,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1988-04-15,1988-07-29,2023-09-14
1995168302374417868400000000,2814010700100540074,2814010700,인천광역시 동구 송림동,1,일반,54-74,8509,1,일반건축물,2,일반건축물대방,,,0,주건축물,79,45.37,84.79,107.33,57.43,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,6.5,2,0,1995-06-09,1995-11-20,2023-09-14
1980168295564416879300000000,2814010700100540075,2814010700,인천광역시 동구 송림동,1,일반,54-75,8510,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,59.17,118.34,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,0,1980-04-24,1980-08-30,2023-09-14
1978168293744416754600000000,2814010700100540076,2814010700,인천광역시 동구 송림동,1,일반,54-76,8511,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,99.93,228.74,0,0,11,벽돌구조,01000,단독주택,01000,단독주택,1,주거용,0,3,0,1977-07-19,1978-06-02,2023-09-14
1970168282434416738700000000,2814010700100540077,2814010700,인천광역시 동구 송림동,1,일반,54-77,8512,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,53.88,53.88,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,1969-10-21,1970-02-09,2023-09-14
1983168313424417913200000000,2814010700100540078,2814010700,인천광역시 동구 송림동,1,일반,54-78,8513,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,33.3,33.3,0,0,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1983-12-23,2023-09-14
