GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물주부구분코드,건물주부구분명,건물대지면적,건물건축면적,건물연면적,용적율,건폐율,건축물구조코드,건축물구조명,주요용도코드,주요용도명,세부용도코드,세부용도명,건물용도분류코드,건물용도분류명,건물높이,지상층수,지하층수,허가일자,사용승인일자,데이터기준일자
2015150378534493257700000000,2872031021100010001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-1,100191758,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,1275,307.06,553.51,43.41,24.08,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.35,3,0,2005-08-19,2015-10-02,2023-09-14
2008327016524501116300000000,2872031021100010003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-3,100172130,1,일반건축물,2,일반건축물대방,,,0,주건축물,539,195.52,349.45,64.83,36.27,21,철근콘크리트구조,03000,제1종근린생활시설,03002,휴게음식점,2,상업용,10.85,3,0,2006-03-03,2008-05-27,2023-09-14
2011327041964501212200000000,2872031021100010004,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-4,100178812,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,316,124.46,206.87,65.47,39.39,31,일반철골구조,04000,제2종근린생활시설,04001,일반음식점,2,상업용,7.8,2,0,2010-03-26,2011-08-10,2023-09-14
2011327050144500982300000000,2872031021100010030,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-30,100178809,1,일반건축물,2,일반건축물대방,,A동,0,주건축물,0,65.79,65.79,0,0,31,일반철골구조,03000,제1종근린생활시설,03002,휴게음식점,2,상업용,3,1,0,2010-03-26,2011-08-08,2023-09-14
2011327053584500873600000000,2872031021100010030,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-30,100178810,1,일반건축물,2,일반건축물대방,,B동,0,주건축물,0,226.25,220.82,0,0,31,일반철골구조,01000,단독주택,01003,다가구주택,1,주거용,6.492,2,0,2010-03-26,2011-08-08,2023-09-14
2011327022954500722800000000,2872031021100010030,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,1-30,100178811,1,일반건축물,2,일반건축물대방,,C동,0,주건축물,0,20.27,20.27,0,0,31,일반철골구조,03000,제1종근린생활시설,03002,휴게음식점,2,상업용,2.4,1,0,2010-03-26,2011-08-08,2023-09-14
2017150060174492212500000000,2872031021100100005,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,10-5,100200139,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,524,209.21,199.58,38.09,39.93,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,7.45,2,0,2017-04-12,2017-12-27,2023-09-14
2010326758344500250400000000,2872031021100150005,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,15-5,100176750,1,일반건축물,2,일반건축물대방,,1,0,주건축물,996,249.08,396.38,39.79,25,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,7.8,2,0,2008-12-30,2010-08-31,2023-09-14
2010326748084500029100000000,2872031021100150006,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,15-6,100176857,1,일반건축물,2,일반건축물대방,,,0,주건축물,825,267.89,438.5,53.15,32.47,21,철근콘크리트구조,03000,제1종근린생활시설,03001,소매점,2,상업용,7.8,2,0,2008-12-30,2010-09-13,2023-09-14
2012326714594500153100000000,2872031021100150016,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,15-16,100180779,1,일반건축물,2,일반건축물대방,,,0,주건축물,744,129.21,107.81,14.49,17.37,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,4.65,1,0,2009-12-31,2012-07-24,2023-09-14
2001326656394499692000000000,2872031021100160000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,16,569,1,일반건축물,2,일반건축물대방,,,0,주건축물,330,63.97,63.97,19.38,19.38,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,2001-09-11,2023-09-14
1997326545994498908400000000,2872031021100270000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,27,570,1,일반건축물,2,일반건축물대방,,,0,주건축물,595,109.2,109.2,18.35,18.35,33,강파이프구조,21000,동.식물 관련시설,21100,축사,3,농수산용,0,1,0,1997-01-16,1997-06-27,2023-09-14
1988326679254496860300000000,2872031021100270005,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,27-5,571,1,일반건축물,2,일반건축물대방,,,0,주건축물,117659,224,224,.19,.19,51,일반목구조,18000,창고시설,18999,기타창고시설,7,기타,0,1,0,,1988-05-03,2023-09-14
2005326362864497503800000000,2872031021100310001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,31-1,572,1,일반건축물,2,일반건축물대방,,,0,주건축물,512,145.54,167.48,32.71,28.43,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.3,2,0,,2005-11-21,2023-09-14
2001326379784498072500000000,2872031021100330000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,33,573,1,일반건축물,2,일반건축물대방,,가동,0,주건축물,0,73.5,97.53,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,0,,2001-11-26,2023-09-14
2001326380544497918100000000,2872031021100330000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,33,574,1,일반건축물,2,일반건축물대방,,나동,0,주건축물,0,99,99,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,1,0,,2001-11-26,2023-09-14
2005326354714497288000000000,2872031021100330003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,33-3,575,1,일반건축물,2,일반건축물대방,,,0,주건축물,483,143.08,347.02,71.85,29.62,32,경량철골구조,03000,제1종근린생활시설,03000,제1종근린생활시설,2,상업용,0,3,0,,2005-04-13,2023-09-14
2017149791754491577000000000,2872031021100410001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,41-1,100200059,1,일반건축물,2,일반건축물대방,,,0,주건축물,270,58.92,58.92,21.82,21.82,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,3.8,1,0,2016-11-18,2017-12-22,2023-09-14
2008149947744492317800000000,2872031021100430000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,43,100172048,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,966,189.9,385.08,39.863354,19.658385,21,철근콘크리트구조,15000,숙박시설,15999,기타숙박시설,2,상업용,9.5,3,0,2006-09-11,2008-05-14,2023-09-14
2014149657314492909500000000,2872031021100460000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,46,100186498,1,일반건축물,2,일반건축물대방,,,0,주건축물,696,275.92,692.45,99.49,39.64,21,철근콘크리트구조,15000,숙박시설,15002,생활숙박시설,2,상업용,15.8,3,0,2013-12-23,2014-08-11,2023-09-14
2016149586904493185400000000,2872031021100460007,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,46-7,100195739,1,일반건축물,2,일반건축물대방,,,0,주건축물,600,47.93,56.03,9.34,7.99,51,일반목구조,04000,제2종근린생활시설,04402,사무소,2,상업용,6.1,2,0,2015-03-06,2016-10-13,2023-09-14
2016149606264493120900000000,2872031021100460008,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,46-8,100193427,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,557,74.35,92.35,16.5799,13.3483,31,일반철골구조,04000,제2종근린생활시설,04402,사무소,2,상업용,6.9,2,0,2015-03-06,2016-02-02,2023-09-14
2016149596454492803400000000,2872031021100460012,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,46-12,100194519,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,495,39.9,62.32,12.59,8.06,51,일반목구조,04000,제2종근린생활시설,04001,일반음식점,2,상업용,3.95,2,0,2016-03-24,2016-06-08,2023-09-14
2017149506264492836100000000,2872031021100500002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,50-2,100197559,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,564,70.89,99.81,17.7,12.57,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,7.65,2,0,2016-08-26,2017-05-29,2023-09-14
2018149547294492770900000000,2872031021100500013,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,50-13,100200684,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,956,81.46,110.08,11.51,8.52,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,7.1,2,0,2016-04-14,2018-02-13,2023-09-14
2018149540384492770800000000,2872031021100500013,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,50-13,100200685,1,일반건축물,2,일반건축물대방,,부속건축물제1동,1,부속건축물,,5.32,5.32,,,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,2.4,1,0,2016-04-14,2018-02-13,2023-09-14
2010326208094498142000000000,2872031021100530001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,53-1,100175612,1,일반건축물,2,일반건축물대방,,,0,주건축물,469,98.7,98.7,21.04,21.04,32,경량철골구조,01000,단독주택,01003,다가구주택,1,주거용,5.6,1,0,,2010-02-09,2023-09-14
2010326189234497619000000000,2872031021100530003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,53-3,100175614,1,일반건축물,2,일반건축물대방,,,0,주건축물,762,181.85,181.85,23.86,23.86,32,경량철골구조,01000,단독주택,01003,다가구주택,1,주거용,5.6,1,0,2006-11-30,2010-02-05,2023-09-14
2010326226864498703100000000,2872031021100530006,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,53-6,100176873,1,일반건축물,2,일반건축물대방,,,0,주건축물,330,64.4,64.4,19.52,19.52,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,5,1,0,2010-01-04,2010-09-13,2023-09-14
2010326199944497982900000000,2872031021100530010,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,53-10,100175613,1,일반건축물,2,일반건축물대방,,,0,주건축물,469,169.66,148.7,31.71,36.17,32,경량철골구조,01000,단독주택,01003,다가구주택,1,주거용,5.1,1,0,,2010-02-09,2023-09-14
2009326225714497639900000000,2872031021100560002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,56-2,100174428,1,일반건축물,2,일반건축물대방,,,0,주건축물,959,218.2,204.4,21.31,22.75,32,경량철골구조,04000,제2종근린생활시설,04402,사무소,2,상업용,5.4,1,0,2006-10-30,2009-07-01,2023-09-14
2011326224294496431700000000,2872031021100570004,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,57-4,100179228,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,546,128,128,23.44,23.44,11,벽돌구조,03000,제1종근린생활시설,03001,소매점,2,상업용,4.4,1,0,2009-05-07,2011-11-07,2023-09-14
2012326204864496038400000000,2872031021100570007,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,57-7,100180694,1,일반건축물,2,일반건축물대방,,,0,주건축물,662,183.48,405.96,61.32,27.72,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.9,3,0,2009-09-10,2012-07-16,2023-09-14
2004325871564495035100000000,2872031021101080000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,108,578,1,일반건축물,2,일반건축물대방,,나동,0,주건축물,0,61.69,128.72,0,0,31,일반철골구조,01000,단독주택,01003,다가구주택,1,주거용,7,2,1,,2004-07-02,2023-09-14
2003325877104495181800000000,2872031021101080000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,108,577,1,일반건축물,2,일반건축물대방,,가동,0,주건축물,0,93,93,0,0,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,2003-09-05,2023-09-14
0000325818564494412000000000,2872031021101160001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,116-1,583,1,일반건축물,2,일반건축물대방,,,1,부속건축물,0,20.12,20.12,0,0,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,,2023-09-14
0000325822274494359600000000,2872031021101160001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,116-1,582,1,일반건축물,2,일반건축물대방,,,1,부속건축물,0,32.34,32.34,0,0,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,,2023-09-14
0000325833514494574100000000,2872031021101160001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,116-1,581,1,일반건축물,2,일반건축물대방,,,1,부속건축물,0,18.91,18.91,0,0,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,,2023-09-14
2014149120034485234900000000,2872031021101330000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,133,100186458,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,578,118.54,111.1,19.22,20.51,32,경량철골구조,03000,제1종근린생활시설,03001,소매점,2,상업용,4.5,1,0,2009-09-01,2014-08-05,2023-09-14
2013325984344492996600000000,2872031021101360002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,136-2,100182935,1,일반건축물,2,일반건축물대방,,,0,주건축물,496,49.6,63.6,12.82,10,51,일반목구조,04000,제2종근린생활시설,04402,사무소,2,상업용,4.89,2,0,2009-01-12,2013-06-24,2023-09-14
2008325959804493428200000000,2872031021101390002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,139-2,100173291,1,일반건축물,2,일반건축물대방,,,0,주건축물,656,131.3,131.3,20.02,20.02,32,경량철골구조,03000,제1종근린생활시설,03001,소매점,2,상업용,5.2,1,0,2005-05-04,2008-12-22,2023-09-14
2009326039544493403500000000,2872031021101470000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,147,100175369,1,일반건축물,2,일반건축물대방,,주건축물제1동,0,주건축물,1179,204.7,196.09,16.85,17.36,51,일반목구조,01000,단독주택,01003,다가구주택,1,주거용,9.2,2,1,2009-05-07,2009-12-30,2023-09-14
2009326053214493354300000000,2872031021101470000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,147,100175370,1,일반건축물,2,일반건축물대방,,주건축물제2동,0,주건축물,0,61.04,85.34,0,0,51,일반목구조,03000,제1종근린생활시설,03001,소매점,2,상업용,8.3,2,0,2009-05-07,2009-12-30,2023-09-14
2002326104284492280800000000,2872031021101550000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,155,584,1,일반건축물,2,일반건축물대방,,,0,주건축물,660,171,171,25.91,25.91,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,1,0,,2002-09-12,2023-09-14
2010325988744495109700000000,2872031021101700000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,170,100177488,1,일반건축물,2,일반건축물대방,,,0,주건축물,434,145.89,145.89,33.62,33.62,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,6.45,1,0,,2010-12-16,2023-09-14
2002326186874495325800000000,2872031021101840001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,184-1,585,1,일반건축물,2,일반건축물대방,,,0,주건축물,660,115.5,111.5,16.89,17.5,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,2002-04-03,2023-09-14
2004326174804495120000000000,2872031021101840002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,184-2,586,1,일반건축물,2,일반건축물대방,,,0,주건축물,590,116.94,195.63,33.16,19.82,51,일반목구조,01000,단독주택,01003,다가구주택,1,주거용,6,2,0,,2004-12-27,2023-09-14
2000326350874491569700000000,2872031021101990003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,199-3,587,1,일반건축물,2,일반건축물대방,,,0,주건축물,1134,187.8,187.8,16.56,16.56,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,2.5,1,0,,2000-06-13,2023-09-14
0000326350894491665700000000,2872031021101990003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,199-3,588,1,일반건축물,2,일반건축물대방,,,1,부속건축물,0,66.8,66.8,0,0,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,,2023-09-14
0000326165464491837000000000,2872031021102040000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,204,589,1,일반건축물,2,일반건축물대방,,,0,주건축물,478,99.04,99.04,20.72,20.72,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,,2023-09-14
2003326179994491696900000000,2872031021102040001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,204-1,591,1,일반건축물,2,일반건축물대방,,,0,주건축물,631,100.3,100.3,15.9,15.9,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,2003-10-13,2023-09-14
2006326191144491174600000000,2872031021102040003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,204-3,593,1,일반건축물,2,일반건축물대방,,,0,주건축물,215,85.81,85.81,39.91,39.91,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,3,1,0,,2006-12-14,2023-09-14
1920326194414490999100000000,2872031021102060000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,206,594,1,일반건축물,2,일반건축물대방,,,0,주건축물,245,42.33,42.33,17.28,17.28,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1920,2023-09-14
2004326204104490493000000000,2872031021102120000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,212,598,1,일반건축물,2,일반건축물대방,,,0,주건축물,476,82,82,17.23,17.23,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,2004-10-04,2004-12-10,2023-09-14
2001326247564490902500000000,2872031021102140001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,214-1,599,1,일반건축물,2,일반건축물대방,,,0,주건축물,660,83.4,83.4,12.64,12.64,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,2001-07-18,2023-09-14
1965326262744490936600000000,2872031021102140002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,214-2,600,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,63.8,63.8,0,0,12,블록구조,04000,제2종근린생활시설,04201,교회,2,상업용,0,1,0,,1965,2023-09-14
2007326341314491257600000000,2872031021102140008,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,214-8,601,1,일반건축물,2,일반건축물대방,,,0,주건축물,945,120.56,175.52,18.57,12.76,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.1,2,0,,2007-06-20,2023-09-14
1999326218524490305800000000,2872031021102160000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,216,602,1,일반건축물,2,일반건축물대방,,,0,주건축물,436,83.6,83.6,19.17,19.17,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,3,1,0,1998-11-15,1999-02-03,2023-09-14
1996326217514490102400000000,2872031021102160002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,216-2,603,1,일반건축물,2,일반건축물대방,,,0,주건축물,123,63.88,63.88,51.93,51.93,12,블록구조,18000,창고시설,18001,창고,7,기타,0,1,,1996-03-26,1996-11-07,2023-09-14
1992326226374489987200000000,2872031021102160003,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,216-3,604,1,일반건축물,2,일반건축물대방,,,0,주건축물,234,84.1,84.1,35.94,35.94,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1992-07-20,2023-09-14
2007326186884490343000000000,2872031021102180000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,218,609,1,일반건축물,2,일반건축물대방,,,0,주건축물,262,96,148.2,56.56,36.64,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,8.4,2,0,,2007-05-11,2023-09-14
2005326164854490085300000000,2872031021102260000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,226,612,1,일반건축물,2,일반건축물대방,,,0,주건축물,281,99.09,98.64,35.1,35.26,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,3.6,1,0,,2005-07-28,2023-09-14
1993326148924491633000000000,2872031021102280001,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-1,618,1,일반건축물,2,일반건축물대방,,주건축물 제1동,0,주건축물,1138,34.56,34.56,3.0369068,3.0369068,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,1993-06-04,2023-09-14
1905326148164491337300000000,2872031021102280002,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-2,619,1,일반건축물,2,일반건축물대방,,,0,주건축물,731,86.16,86.16,11.79,11.79,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1905,2023-09-14
2012326129444491454800000000,2872031021102280004,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-4,100180328,1,일반건축물,2,일반건축물대방,,,0,주건축물,434,171.2,271.05,62.45,39.45,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.8,3,0,2011-07-05,2012-05-02,2023-09-14
1934326087154490859700000000,2872031021102280006,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-6,620,1,일반건축물,2,일반건축물대방,,,0,주건축물,348,45.81,45.81,13.16,13.16,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1934,2023-09-14
0000326083574490894700000000,2872031021102280006,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-6,621,1,일반건축물,2,일반건축물대방,,,1,부속건축물,0,9.45,9.45,0,0,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,,,,2023-09-14
1987326068844490661000000000,2872031021102280007,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-7,622,1,일반건축물,2,일반건축물대방,,,0,주건축물,341,77.49,77.49,22.72,22.72,21,철근콘크리트구조,04000,제2종근린생활시설,04402,사무소,2,상업용,0,1,0,,1987-08-27,2023-09-14
2001326056594490527000000000,2872031021102280008,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-8,623,1,일반건축물,2,일반건축물대방,,,0,주건축물,384,80,80,20.83,20.83,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,2001-08-08,2001-10-15,2023-09-14
1905326086094490535900000000,2872031021102280009,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-9,624,1,일반건축물,2,일반건축물대방,,,0,주건축물,363,69.62,69.62,19.18,19.18,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1905,2023-09-14
1908326105174490790800000000,2872031021102280012,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-12,626,1,일반건축물,2,일반건축물대방,,,0,주건축물,422,69.11,69.11,16.38,16.38,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1908,2023-09-14
1993326120854490906100000000,2872031021102280013,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-13,627,1,일반건축물,2,일반건축물대방,,,0,주건축물,603,69.12,69.12,11.46,11.46,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1993-06-04,2023-09-14
2012326166944490596100000000,2872031021102280015,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-15,100181760,1,일반건축물,2,일반건축물대방,,,0,주건축물,734,131,163.84,22.32,17.85,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,7.8,2,0,2012-04-23,2012-12-10,2023-09-14
2004326135964490558800000000,2872031021102280016,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-16,629,1,일반건축물,2,일반건축물대방,,,0,주건축물,197,77.44,147.92,75.09,39.31,31,일반철골구조,01000,단독주택,01001,단독주택,1,주거용,0,2,0,2004-10-04,2004-11-30,2023-09-14
1996326167374490751800000000,2872031021102280023,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-23,633,1,일반건축물,2,일반건축물대방,,,0,주건축물,341,85.57,85.57,25.09,25.09,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,1996-10-01,1996-11-30,2023-09-14
2003326125724491046500000000,2872031021102280026,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-26,634,1,일반건축물,2,일반건축물대방,,,0,주건축물,219,75,75,34.25,34.25,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,2003-06-30,2023-09-14
1991326131634490744200000000,2872031021102280027,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-27,635,1,일반건축물,2,일반건축물대방,,,0,주건축물,379,80,80,21.11,21.11,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1991-11-06,2023-09-14
2000326121764490554200000000,2872031021102280028,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-28,636,1,일반건축물,2,일반건축물대방,,,0,주건축물,179,54,54,30.17,30.17,32,경량철골구조,01000,단독주택,01001,단독주택,1,주거용,2.5,1,0,,2000-11-01,2023-09-14
1987326105104490501400000000,2872031021102280030,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-30,637,1,일반건축물,2,일반건축물대방,,,0,주건축물,245,49,49,20,20,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1987-05-27,2023-09-14
1989326119984490235200000000,2872031021102280031,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-31,640,1,일반건축물,2,일반건축물대방,,나동,0,주건축물,0,102.81,102.81,0,0,11,벽돌구조,01000,단독주택,01004,공관,1,주거용,0,1,0,,1989-12-09,2023-09-14
1987326110954490330500000000,2872031021102280031,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-31,638,1,일반건축물,2,일반건축물대방,,가동,0,주건축물,0,97.92,97.92,0,0,11,벽돌구조,01000,단독주택,01004,공관,1,주거용,0,1,0,,1987-11-12,2023-09-14
1987326168694490304000000000,2872031021102280032,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-32,641,1,일반건축물,2,일반건축물대방,,,0,주건축물,248,63.1,63.1,25.44,25.44,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1987-12-16,2023-09-14
1991326137814490091300000000,2872031021102280034,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,228-34,642,1,일반건축물,2,일반건축물대방,,,0,주건축물,406,98,98,24.14,24.14,32,경량철골구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,0,1,0,,1991-03-02,2023-09-14
1988326108494491544800000000,2872031021102320000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,232,643,1,일반건축물,2,일반건축물대방,,,0,주건축물,233,104.6,104.6,44.89,44.89,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1988-02-15,2023-09-14
1946326103344491299400000000,2872031021102340000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,234,644,1,일반건축물,2,일반건축물대방,,,0,주건축물,358,24.62,24.62,6.88,6.88,51,일반목구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1946,2023-09-14
2014149314074483298000000000,2872031021102350000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,235,100187499,1,일반건축물,2,일반건축물대방,,,0,주건축물,562,98.46,98.46,17.52,17.52,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,6,1,0,2012-11-23,2014-12-05,2023-09-14
2006325942444491531600000000,2872031021102480000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,248,647,1,일반건축물,2,일반건축물대방,,,0,주건축물,661,69.49,69.49,10.51,10.51,31,일반철골구조,01000,단독주택,01001,단독주택,1,주거용,4,1,0,,2006-11-21,2023-09-14
1984326052954491011200000000,2872031021102590000,2872031021,인천광역시 옹진군 북도면 시도리,1,일반,259,649,1,일반건축물,2,일반건축물대방,,나동,0,주건축물,571,73.45,73.45,12.86,12.86,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1984-04-20,2023-09-14
